real wU wUE  wI wIE  user  film
 5.0 1.9 3.1 3.5 1.5 6061.0 386.0
 3.0 0.9 2.1 2.6 0.4 5822.0 261.0
 4.0 2.7 1.3 3.7 0.3 256.0 271.0
 4.0 2.1 1.9 3.2 0.8 2279.0 311.0
 5.0 2.7 2.3 4.1 0.9 2162.0 465.0
 5.0 2.0 3.0 3.6 1.4 2548.0 563.0
 1.0 2.1 1.1 3.2 2.2 2947.0 198.0
 4.0 2.8 1.2 3.6 0.4 711.0 33.0
 5.0 2.0 3.0 3.5 1.5 2579.0 625.0
 3.5 2.1 1.4 3.8 0.3 1567.0 204.0
 3.0 2.1 0.9 3.7 0.7 258.0 517.0
 1.5 2.5 1.0 3.3 1.8 4135.0 110.0
 5.0 2.7 2.3 4.1 0.9 329.0 296.0
 4.0 3.3 0.7 3.0 1.0 48.0 109.0
 5.0 2.9 2.1 4.1 0.9 402.0 471.0
 4.0 1.6 2.4 3.3 0.7 8486.0 579.0
 4.0 3.6 0.4 2.9 1.1 423.0 224.0
 1.5 1.3 0.2 3.1 1.6 1201.0 467.0
 2.0 1.3 0.7 3.5 1.5 1574.0 14.0
 4.0 3.4 0.6 4.1 0.1 183.0 182.0
 4.5 1.8 2.7 3.6 0.9 7040.0 422.0
 1.0 2.2 1.2 3.0 2.0 1360.0 199.0
 4.5 2.7 1.8 3.9 0.6 2778.0 133.0
 1.0 1.8 0.8 2.9 1.9 4653.0 357.0
 2.0 2.7 0.7 4.0 2.0 777.0 277.0
 3.0 2.8 0.2 2.8 0.2 1187.0 575.0
 1.5 3.1 1.6 2.6 1.1 30.0 427.0
 4.0 2.6 1.4 3.6 0.4 3387.0 159.0
 2.0 2.4 0.4 3.1 1.1 715.0 24.0
 4.0 3.1 0.9 3.4 0.6 22.0 82.0
 5.0 3.0 2.0 3.4 1.6 878.0 136.0
 3.5 1.9 1.6 3.9 0.4 4800.0 387.0
 1.0 2.2 1.2 3.2 2.2 879.0 438.0
 4.0 2.3 1.7 3.6 0.4 1431.0 426.0
 2.0 2.2 0.2 3.6 1.6 1056.0 462.0
 4.0 1.5 2.5 3.9 0.1 1679.0 623.0
 4.0 2.9 1.1 3.4 0.6 394.0 117.0
 3.0 2.1 0.9 3.1 0.1 986.0 104.0
 2.5 2.3 0.2 3.1 0.6 986.0 663.0
 2.5 1.7 0.8 2.5 0.0 1461.0 383.0
 2.0 2.2 0.2 2.7 0.7 540.0 625.0
 2.0 1.3 0.7 2.7 0.7 1520.0 212.0
 4.5 2.8 1.7 3.7 0.8 406.0 344.0
 3.0 1.3 1.7 3.4 0.4 3959.0 72.0
 3.5 2.5 1.0 3.6 0.1 755.0 595.0
 3.0 2.1 0.9 2.5 0.5 2081.0 317.0
 4.0 2.5 1.5 3.9 0.1 326.0 29.0
 4.5 3.0 1.5 3.8 0.7 497.0 653.0
 4.0 2.1 1.9 3.9 0.1 2309.0 604.0
 4.0 2.6 1.4 3.9 0.1 1044.0 257.0
 4.0 3.2 0.8 3.8 0.2 828.0 92.0
 3.0 2.6 0.4 3.7 0.7 504.0 104.0
 4.0 2.1 1.9 3.2 0.8 2744.0 101.0
 5.0 2.8 2.2 3.7 1.3 1421.0 168.0
 4.0 2.8 1.2 3.9 0.1 3595.0 223.0
 5.0 1.3 3.7 2.2 2.8 2649.0 563.0
 3.0 1.0 2.0 2.7 0.3 2848.0 623.0
 1.0 1.4 0.4 2.4 1.4 4638.0 352.0
 5.0 4.3 0.7 3.8 1.2 564.0 447.0
 2.5 2.0 0.5 2.9 0.4 319.0 467.0
 4.0 2.6 1.4 3.2 0.8 4689.0 576.0
 3.5 2.5 1.0 3.9 0.4 19.0 614.0
 3.0 2.1 0.9 3.7 0.7 1212.0 462.0
 4.0 1.1 2.9 2.6 1.4 1760.0 14.0
 4.0 1.8 2.2 3.5 0.5 4337.0 94.0
 4.0 1.8 2.2 3.5 0.5 2761.0 29.0
 3.0 2.7 0.3 3.4 0.4 155.0 590.0
 4.0 2.5 1.5 3.4 0.6 824.0 517.0
 2.0 1.8 0.2 2.7 0.7 2066.0 310.0
 5.0 2.4 2.6 3.5 1.5 462.0 528.0
 4.0 2.1 1.9 4.4 0.4 668.0 253.0
 5.0 2.5 2.5 4.0 1.0 290.0 118.0
 3.0 1.2 1.8 4.0 1.0 4820.0 623.0
 3.5 1.5 2.0 4.1 0.6 1045.0 261.0
 3.5 1.6 1.9 4.1 0.6 1351.0 467.0
 5.0 2.8 2.2 4.2 0.8 2034.0 260.0
 3.0 2.8 0.2 3.8 0.8 196.0 461.0
 4.0 2.6 1.4 3.9 0.1 463.0 553.0
 4.0 1.9 2.1 3.3 0.7 3113.0 199.0
 4.0 3.1 0.9 3.4 0.6 25.0 69.0
 1.5 1.0 0.5 2.9 1.4 8853.0 623.0
 5.0 2.9 2.1 4.2 0.8 99.0 515.0
 3.0 2.7 0.3 3.2 0.2 841.0 549.0
 4.5 2.9 1.6 3.6 0.9 2198.0 133.0
 3.0 1.3 1.7 2.9 0.1 3422.0 310.0
 1.0 1.1 0.1 3.0 2.0 1316.0 14.0
 4.0 2.4 1.6 3.2 0.8 1394.0 560.0
 2.0 2.7 0.7 3.9 1.9 1164.0 218.0
 3.5 2.1 1.4 3.8 0.3 57.0 352.0
 5.0 2.9 2.1 4.0 1.0 389.0 197.0
 4.0 2.8 1.2 3.8 0.2 1475.0 302.0
 4.0 1.9 2.1 3.5 0.5 6252.0 480.0
 1.0 1.8 0.8 3.3 2.3 861.0 503.0
 4.5 2.5 2.0 3.9 0.6 777.0 256.0
 5.0 1.7 3.3 3.8 1.2 1766.0 55.0
 5.0 3.0 2.0 4.1 0.9 4.0 544.0
 4.5 2.8 1.7 4.0 0.5 479.0 151.0
 5.0 2.7 2.3 3.7 1.3 69.0 387.0
 5.0 2.8 2.2 3.4 1.6 1743.0 297.0
 3.5 2.2 1.3 3.1 0.4 1990.0 338.0
 5.0 3.0 2.0 3.9 1.1 464.0 303.0
 3.5 2.8 0.7 4.2 0.7 474.0 323.0
 3.0 2.8 0.2 3.5 0.5 598.0 471.0
 4.0 1.5 2.5 3.6 0.4 2596.0 563.0
 3.5 1.7 1.8 3.6 0.1 3640.0 72.0
 4.5 2.2 2.3 3.8 0.7 3435.0 323.0
 5.0 1.8 3.2 4.1 0.9 968.0 563.0
 4.5 3.1 1.4 3.2 1.3 281.0 653.0
 4.0 2.0 2.0 3.9 0.1 204.0 310.0
 4.0 2.7 1.3 3.7 0.3 69.0 110.0
 2.0 2.2 0.2 2.4 0.4 2144.0 94.0
 5.0 2.3 2.7 3.5 1.5 372.0 426.0
 3.0 3.1 0.1 3.1 0.1 56.0 287.0
 4.0 3.1 0.9 4.1 0.1 180.0 218.0
 3.0 1.9 1.1 2.8 0.2 1245.0 293.0
 5.0 2.9 2.1 3.1 1.9 320.0 349.0
 4.5 3.1 1.4 4.1 0.4 137.0 12.0
 3.0 1.3 1.7 3.8 0.8 1886.0 623.0
 2.0 1.6 0.4 3.3 1.3 888.0 14.0
 4.0 2.1 1.9 3.7 0.3 5465.0 417.0
 3.0 2.4 0.6 3.3 0.3 141.0 357.0
 3.5 1.8 1.7 3.8 0.3 261.0 310.0
 5.0 2.4 2.6 4.3 0.7 761.0 584.0
 2.0 1.7 0.3 3.9 1.9 3358.0 211.0
 2.0 2.0 0.0 4.0 2.0 445.0 546.0
 3.5 2.3 1.2 3.3 0.2 664.0 19.0
 5.0 2.4 2.6 4.1 0.9 328.0 548.0
 4.0 2.1 1.9 3.2 0.8 4010.0 315.0
 4.0 3.4 0.6 3.6 0.4 300.0 655.0
 3.0 1.6 1.4 4.0 1.0 5220.0 201.0
 3.0 2.7 0.3 3.0 0.0 48.0 253.0
 3.5 2.5 1.0 4.2 0.7 731.0 80.0
 4.0 3.1 0.9 3.6 0.4 3004.0 483.0
 4.0 2.1 1.9 3.8 0.2 2310.0 528.0
 4.0 1.4 2.6 3.9 0.1 4717.0 451.0
 4.0 2.2 1.8 3.7 0.3 44.0 546.0
 2.0 1.7 0.3 2.4 0.4 2343.0 664.0
 4.0 2.8 1.2 3.9 0.1 777.0 435.0
 3.0 2.7 0.3 3.3 0.3 1206.0 432.0
 2.5 2.4 0.1 3.3 0.8 422.0 19.0
 3.0 1.9 1.1 3.8 0.8 1032.0 141.0
 4.0 1.6 2.4 3.4 0.6 1232.0 426.0
 4.0 2.4 1.6 3.7 0.3 405.0 55.0
 5.0 2.7 2.3 4.0 1.0 188.0 298.0
 4.0 2.0 2.0 3.7 0.3 1625.0 546.0
 3.5 1.8 1.7 2.8 0.7 73.0 164.0
 3.5 2.5 1.0 3.6 0.1 755.0 595.0
 3.0 1.1 1.9 3.0 0.0 924.0 14.0
 2.5 2.3 0.2 2.3 0.2 1322.0 480.0
 4.0 2.5 1.5 3.5 0.5 653.0 415.0
 4.5 3.3 1.2 3.9 0.6 359.0 522.0
 3.0 2.8 0.2 3.0 0.0 222.0 606.0
 5.0 2.9 2.1 3.0 2.0 837.0 176.0
 4.0 2.2 1.8 3.4 0.6 2131.0 415.0
 3.5 1.3 2.2 3.4 0.1 4018.0 72.0
 3.0 2.6 0.4 3.5 0.5 653.0 395.0
 3.5 2.2 1.3 4.2 0.7 773.0 22.0
 3.0 3.0 0.0 2.9 0.1 647.0 291.0
 4.5 3.3 1.2 4.1 0.4 121.0 280.0
 5.0 2.7 2.3 3.3 1.7 111.0 22.0
 4.5 2.9 1.6 3.2 1.3 444.0 369.0
 5.0 1.9 3.1 2.6 2.4 2228.0 480.0
 4.5 2.9 1.6 3.3 1.2 361.0 4.0
 3.0 1.5 1.5 2.7 0.3 4978.0 383.0
 5.0 3.1 1.9 3.9 1.1 584.0 427.0
 3.5 2.7 0.8 3.5 0.0 72.0 162.0
 5.0 2.6 2.4 4.1 0.9 180.0 366.0
 5.0 2.9 2.1 4.1 0.9 505.0 219.0
 4.5 2.5 2.0 4.0 0.5 934.0 110.0
 5.0 1.6 3.4 3.6 1.4 4083.0 574.0
 3.0 2.4 0.6 3.3 0.3 2236.0 550.0
 3.5 2.1 1.4 3.7 0.2 634.0 211.0
 4.0 1.5 2.5 4.0 0.0 3687.0 72.0
 3.0 1.4 1.6 3.6 0.6 1734.0 623.0
 3.0 3.0 0.0 2.6 0.4 148.0 160.0
 2.0 1.2 0.8 3.7 1.7 619.0 11.0
 4.5 2.4 2.1 4.0 0.5 479.0 530.0
 3.0 1.2 1.8 3.0 0.0 7329.0 467.0
 5.0 2.8 2.2 3.0 2.0 482.0 552.0
 4.5 1.7 2.8 3.7 0.8 518.0 546.0
 5.0 2.8 2.2 3.0 2.0 102.0 307.0
 4.0 1.7 2.3 3.3 0.7 2454.0 426.0
 4.5 1.7 2.8 3.9 0.6 2181.0 298.0
 4.5 2.5 2.0 4.2 0.3 1109.0 239.0
 3.5 2.5 1.0 3.9 0.4 1546.0 25.0
 1.0 1.6 0.6 2.6 1.6 2257.0 194.0
 0.5 1.1 0.6 3.0 2.5 3722.0 261.0
 4.0 2.5 1.5 4.0 0.0 198.0 74.0
 4.0 2.9 1.1 3.9 0.1 185.0 583.0
 1.0 1.9 0.9 2.9 1.9 1095.0 664.0
 2.5 1.8 0.7 3.2 0.7 281.0 261.0
 4.0 2.6 1.4 4.1 0.1 459.0 305.0
 2.0 3.0 1.0 3.3 1.3 111.0 549.0
 5.0 3.1 1.9 3.9 1.1 92.0 231.0
 4.0 3.0 1.0 3.7 0.3 27.0 343.0
 5.0 2.9 2.1 3.8 1.2 470.0 586.0
 2.0 2.0 0.0 3.0 1.0 532.0 460.0
 3.5 2.4 1.1 3.9 0.4 1954.0 16.0
 5.0 2.7 2.3 3.6 1.4 118.0 540.0
 3.5 2.5 1.0 2.5 1.0 659.0 365.0
 2.5 2.5 0.0 3.7 1.2 244.0 21.0
 5.0 2.6 2.4 3.5 1.5 392.0 407.0
 4.5 2.4 2.1 4.1 0.4 1289.0 47.0
 2.0 2.2 0.2 3.7 1.7 4081.0 98.0
 4.0 2.4 1.6 3.9 0.1 1448.0 527.0
 4.0 1.3 2.7 4.0 0.0 6201.0 563.0
 5.0 2.2 2.8 4.0 1.0 194.0 546.0
 1.5 0.9 0.6 2.6 1.1 5789.0 261.0
 4.0 2.1 1.9 3.4 0.6 1466.0 417.0
 3.0 1.6 1.4 4.0 1.0 3178.0 211.0
 3.0 2.6 0.4 3.4 0.4 448.0 390.0
 4.0 1.8 2.2 3.0 1.0 4538.0 651.0
 3.0 3.1 0.1 3.4 0.4 3313.0 227.0
 1.0 2.3 1.3 2.9 1.9 3540.0 56.0
 4.0 2.6 1.4 2.9 1.1 725.0 17.0
 3.0 1.9 1.1 3.5 0.5 55.0 14.0
 5.0 2.9 2.1 4.2 0.8 733.0 480.0
 4.0 3.1 0.9 3.8 0.2 709.0 653.0
 0.5 3.2 2.7 3.8 3.3 391.0 7.0
 4.5 2.8 1.7 3.8 0.7 1540.0 500.0
 1.0 1.1 0.1 1.9 0.9 1188.0 14.0
 4.0 3.2 0.8 3.7 0.3 210.0 3.0
 2.0 2.9 0.9 2.8 0.8 3549.0 183.0
 4.0 3.6 0.4 3.8 0.2 497.0 39.0
 3.0 2.7 0.3 4.1 1.1 459.0 129.0
 2.0 1.0 1.0 2.5 0.5 6563.0 623.0
 3.0 2.8 0.2 3.8 0.8 46.0 384.0
 3.5 2.7 0.8 4.0 0.5 1850.0 480.0
 3.0 3.0 0.0 3.3 0.3 750.0 244.0
 4.0 3.2 0.8 3.9 0.1 632.0 543.0
 3.0 2.1 0.9 3.2 0.2 1084.0 597.0
 2.5 1.7 0.8 2.8 0.3 3104.0 211.0
 5.0 3.3 1.7 3.7 1.3 447.0 653.0
 2.0 2.3 0.3 3.5 1.5 297.0 563.0
 4.5 3.1 1.4 3.9 0.6 519.0 291.0
 3.0 1.5 1.5 3.4 0.4 8445.0 574.0
 2.0 2.7 0.7 3.1 1.1 278.0 540.0
 5.0 3.4 1.6 2.9 2.1 2071.0 510.0
 3.5 3.1 0.4 3.2 0.3 2506.0 454.0
 4.0 1.9 2.1 3.2 0.8 4306.0 293.0
 5.0 2.4 2.6 4.1 0.9 1045.0 101.0
 4.0 2.3 1.7 4.0 0.0 1620.0 96.0
 3.5 2.7 0.8 3.4 0.1 465.0 560.0
 4.0 2.5 1.5 3.3 0.7 876.0 312.0
 2.0 2.5 0.5 3.6 1.6 339.0 625.0
 3.0 1.2 1.8 3.2 0.2 812.0 14.0
 4.0 2.8 1.2 3.4 0.6 22.0 490.0
 2.5 2.1 0.4 3.6 1.1 2195.0 627.0
 4.0 3.0 1.0 3.0 1.0 87.0 160.0
 2.5 2.1 0.4 3.8 1.3 4390.0 104.0
 2.0 1.6 0.4 4.3 2.3 2755.0 604.0
 4.0 1.2 2.8 4.2 0.2 8973.0 651.0
 3.0 1.6 1.4 3.8 0.8 1347.0 467.0
 3.0 1.4 1.6 3.7 0.7 602.0 11.0
 5.0 2.7 2.3 4.4 0.6 4779.0 518.0
 4.0 3.3 0.7 3.9 0.1 359.0 670.0
 5.0 2.0 3.0 4.0 1.0 2163.0 528.0
 4.0 1.8 2.2 3.9 0.1 3415.0 72.0
 3.0 2.1 0.9 4.1 1.1 1507.0 546.0
 4.0 3.1 0.9 4.2 0.2 767.0 612.0
 4.5 2.1 2.4 3.4 1.1 1673.0 37.0
 4.0 1.9 2.1 3.2 0.8 712.0 471.0
 4.0 2.9 1.1 3.4 0.6 878.0 218.0
 3.0 2.3 0.7 3.7 0.7 1572.0 521.0
 4.0 3.0 1.0 3.6 0.4 364.0 478.0
 4.5 1.7 2.8 3.9 0.6 1350.0 235.0
 1.5 2.4 0.9 3.6 2.1 415.0 96.0
 3.5 3.4 0.1 3.6 0.1 475.0 629.0
 4.0 2.7 1.3 3.7 0.3 417.0 389.0
 4.0 2.6 1.4 2.8 1.2 3668.0 245.0
 4.0 2.3 1.7 2.6 1.4 1642.0 90.0
 4.5 2.5 2.0 3.8 0.7 467.0 425.0
 1.0 2.6 1.6 3.0 2.0 3645.0 176.0
 2.5 1.4 1.1 3.5 1.0 1509.0 474.0
 4.0 3.2 0.8 3.7 0.3 214.0 341.0
 4.5 2.9 1.6 3.6 0.9 132.0 416.0
 2.5 1.8 0.7 2.5 0.0 2420.0 22.0
 4.5 2.4 2.1 3.1 1.4 690.0 579.0
 4.5 2.8 1.7 4.2 0.3 739.0 202.0
 4.0 1.7 2.3 3.2 0.8 2506.0 623.0
 4.0 3.4 0.6 3.3 0.7 714.0 622.0
 4.0 3.1 0.9 4.3 0.3 157.0 466.0
 3.0 1.7 1.3 2.8 0.2 4582.0 664.0
 2.0 1.9 0.1 3.0 1.0 905.0 379.0
 0.5 2.5 2.0 2.9 2.4 1275.0 586.0
 4.0 1.9 2.1 3.5 0.5 1243.0 22.0
 2.0 2.7 0.7 2.7 0.7 4594.0 136.0
 2.0 1.5 0.5 3.8 1.8 2854.0 29.0
 3.5 1.8 1.7 3.8 0.3 3955.0 156.0
 3.0 3.0 0.0 3.7 0.7 1864.0 518.0
 3.0 1.4 1.6 3.5 0.5 3316.0 47.0
 5.0 3.1 1.9 3.9 1.1 752.0 241.0
 3.5 1.8 1.7 3.7 0.2 5317.0 211.0
 5.0 2.3 2.7 3.8 1.2 2098.0 535.0
 4.0 2.2 1.8 3.6 0.4 3192.0 500.0
 4.0 2.5 1.5 3.9 0.1 265.0 459.0
 3.0 1.3 1.7 2.7 0.3 4532.0 563.0
 3.0 2.1 0.9 3.0 0.0 4648.0 127.0
 3.5 2.4 1.1 3.9 0.4 2427.0 168.0
 3.5 2.5 1.0 3.1 0.4 1125.0 653.0
 2.0 2.2 0.2 2.8 0.8 1165.0 156.0
 3.5 2.6 0.9 4.0 0.5 134.0 237.0
 4.0 2.7 1.3 3.9 0.1 553.0 231.0
 2.0 1.6 0.4 3.0 1.0 7713.0 517.0
 4.5 1.1 3.4 4.5 0.0 4128.0 546.0
 3.0 1.7 1.3 3.3 0.3 2758.0 29.0
 4.5 1.9 2.6 3.3 1.2 2340.0 293.0
 5.0 4.0 1.0 3.7 1.3 89.0 144.0
 3.5 2.3 1.2 3.6 0.1 304.0 148.0
 4.5 1.9 2.6 3.8 0.7 369.0 474.0
 5.0 2.9 2.1 3.6 1.4 242.0 166.0
 5.0 2.3 2.7 4.1 0.9 122.0 460.0
 4.0 2.0 2.0 4.0 0.0 6302.0 406.0
 4.0 2.5 1.5 3.8 0.2 1266.0 198.0
 3.5 1.1 2.4 2.6 0.9 1747.0 14.0
 3.5 2.1 1.4 3.0 0.5 1338.0 198.0
 4.0 2.8 1.2 3.2 0.8 452.0 187.0
 3.0 1.7 1.3 3.3 0.3 2766.0 574.0
 4.0 2.9 1.1 3.2 0.8 20.0 252.0
 3.0 3.3 0.3 3.3 0.3 88.0 265.0
 4.5 3.0 1.5 3.1 1.4 725.0 653.0
 4.5 2.4 2.1 3.2 1.3 3313.0 90.0
 5.0 3.0 2.0 3.7 1.3 942.0 655.0
 4.0 2.0 2.0 4.0 0.0 2148.0 118.0
 2.0 2.5 0.5 3.5 1.5 94.0 29.0
 4.0 2.5 1.5 3.9 0.1 265.0 459.0
 3.0 1.2 1.8 3.0 0.0 7349.0 467.0
 1.0 2.0 1.0 3.3 2.3 3059.0 118.0
 3.5 2.6 0.9 3.3 0.2 750.0 606.0
 1.0 2.3 1.3 3.6 2.6 415.0 262.0
 1.0 3.0 2.0 3.1 2.1 922.0 410.0
 5.0 2.5 2.5 3.2 1.8 1166.0 292.0
 3.0 2.8 0.2 3.3 0.3 146.0 20.0
 3.0 2.3 0.7 3.2 0.2 523.0 104.0
 5.0 3.5 1.5 4.1 0.9 402.0 77.0
 4.5 3.0 1.5 3.5 1.0 658.0 158.0
 3.0 3.3 0.3 3.9 0.9 197.0 502.0
 2.5 3.1 0.6 3.2 0.7 841.0 493.0
 3.0 2.0 1.0 3.4 0.4 1154.0 619.0
 3.5 1.4 2.1 3.8 0.3 1830.0 623.0
 2.0 2.1 0.1 2.6 0.6 2586.0 48.0
 3.0 2.8 0.2 3.4 0.4 150.0 184.0
 3.0 1.8 1.2 3.5 0.5 1467.0 579.0
 2.5 2.0 0.5 3.2 0.7 456.0 72.0
 3.0 1.4 1.6 1.8 1.2 3536.0 563.0
 4.5 3.6 0.9 4.0 0.5 143.0 477.0
 5.0 3.0 2.0 3.4 1.6 2524.0 495.0
 3.5 2.6 0.9 2.9 0.6 10.0 40.0
 3.0 3.0 0.0 3.2 0.2 650.0 536.0
 4.0 2.3 1.7 3.1 0.9 1398.0 312.0
 0.5 2.8 2.3 2.3 1.8 5217.0 200.0
 4.0 2.0 2.0 3.5 0.5 810.0 42.0
 2.0 1.8 0.2 3.7 1.7 1558.0 261.0
 2.0 2.2 0.2 3.2 1.2 1539.0 55.0
 4.0 1.9 2.1 2.8 1.2 545.0 563.0
 4.0 2.7 1.3 3.5 0.5 50.0 22.0
 3.0 2.5 0.5 3.6 0.6 653.0 462.0
 4.0 2.2 1.8 3.8 0.2 1534.0 95.0
 5.0 3.3 1.7 3.4 1.6 349.0 216.0
 3.5 1.4 2.1 3.3 0.2 1750.0 72.0
 2.0 1.0 1.0 3.0 1.0 5336.0 212.0
 5.0 3.2 1.8 3.3 1.7 90.0 31.0
 3.0 2.3 0.7 3.4 0.4 279.0 508.0
 3.0 3.8 0.8 3.6 0.6 417.0 567.0
 4.0 2.9 1.1 3.7 0.3 57.0 540.0
 4.0 2.8 1.2 3.4 0.6 139.0 219.0
 3.0 1.4 1.6 2.1 0.9 1816.0 47.0
 4.5 3.1 1.4 3.7 0.8 1229.0 147.0
 5.0 1.8 3.2 4.1 0.9 7551.0 480.0
 2.0 2.3 0.3 2.0 0.0 944.0 102.0
 1.5 2.6 1.1 3.2 1.7 320.0 129.0
 4.0 1.2 2.8 3.0 1.0 7417.0 467.0
 3.0 2.4 0.6 2.5 0.5 2251.0 446.0
 3.0 2.3 0.7 4.2 1.2 802.0 407.0
 5.0 2.6 2.4 4.0 1.0 1594.0 479.0
 3.5 2.1 1.4 3.8 0.3 2497.0 256.0
 4.0 2.8 1.2 3.1 0.9 396.0 117.0
 3.0 3.6 0.6 2.3 0.7 36.0 414.0
 3.0 2.9 0.1 3.1 0.1 32.0 1.0
 3.0 1.3 1.7 4.2 1.2 4772.0 310.0
 5.0 3.3 1.7 3.9 1.1 197.0 654.0
 2.0 1.8 0.2 2.4 0.4 2144.0 563.0
 2.0 1.7 0.3 2.5 0.5 3368.0 460.0
 2.5 1.0 1.5 1.3 1.2 1771.0 212.0
 5.0 3.1 1.9 3.4 1.6 211.0 196.0
 4.0 2.6 1.4 3.6 0.4 5317.0 249.0
 4.0 2.6 1.4 3.4 0.6 382.0 560.0
 2.0 2.9 0.9 3.2 1.2 523.0 8.0
 4.0 3.1 0.9 2.9 1.1 701.0 439.0
 3.5 3.3 0.2 3.5 0.0 598.0 430.0
 3.0 2.2 0.8 3.9 0.9 6291.0 303.0
 1.5 1.4 0.1 2.7 1.2 1156.0 14.0
 3.0 2.6 0.4 3.4 0.4 352.0 471.0
 3.0 1.8 1.2 2.9 0.1 4598.0 357.0
 3.0 2.2 0.8 3.2 0.2 5019.0 613.0
 3.0 2.6 0.4 3.6 0.6 216.0 386.0
 4.5 2.9 1.6 4.1 0.4 974.0 429.0
 4.0 3.1 0.9 4.0 0.0 630.0 432.0
 3.5 1.4 2.1 2.8 0.7 3718.0 72.0
 4.0 3.5 0.5 3.7 0.3 447.0 247.0
 1.5 1.4 0.1 2.0 0.5 3536.0 352.0
 5.0 3.0 2.0 4.0 1.0 188.0 56.0
 5.0 2.8 2.2 3.6 1.4 711.0 640.0
 3.5 2.3 1.2 2.8 0.7 545.0 186.0
 3.5 2.5 1.0 3.2 0.3 1386.0 480.0
 4.0 2.4 1.6 3.9 0.1 1836.0 401.0
 3.5 2.7 0.8 3.4 0.1 90.0 58.0
 3.0 2.3 0.7 3.6 0.6 5918.0 267.0
 5.0 2.9 2.1 3.7 1.3 414.0 479.0
 2.5 1.1 1.4 2.9 0.4 3422.0 623.0
 2.5 1.6 0.9 3.2 0.7 360.0 467.0
 2.5 1.9 0.6 3.0 0.5 1486.0 499.0
 3.0 2.7 0.3 3.2 0.2 816.0 267.0
 4.0 2.8 1.2 3.9 0.1 1053.0 50.0
 3.0 2.6 0.4 3.1 0.1 423.0 118.0
 3.0 2.1 0.9 2.9 0.1 2076.0 305.0
 3.5 2.1 1.4 3.6 0.1 2671.0 586.0
 5.0 3.0 2.0 3.6 1.4 1035.0 241.0
 4.0 2.7 1.3 3.5 0.5 2308.0 213.0
 1.0 2.2 1.2 2.5 1.5 2260.0 21.0
 3.5 2.4 1.1 4.1 0.6 1045.0 586.0
 3.0 2.4 0.6 3.0 0.0 751.0 18.0
 3.0 2.8 0.2 3.8 0.8 27.0 513.0
 2.5 2.1 0.4 3.9 1.4 416.0 546.0
 3.0 1.5 1.5 3.8 0.8 2323.0 467.0
 5.0 2.4 2.6 4.2 0.8 2505.0 586.0
 3.5 3.0 0.5 3.4 0.1 1240.0 123.0
 4.5 3.2 1.3 3.5 1.0 88.0 653.0
 3.5 2.0 1.5 4.0 0.5 4002.0 663.0
 4.0 2.7 1.3 3.2 0.8 841.0 606.0
 5.0 3.0 2.0 3.6 1.4 904.0 464.0
 4.5 3.1 1.4 3.5 1.0 335.0 429.0
 3.0 2.7 0.3 3.7 0.7 447.0 167.0
 3.5 1.5 2.0 4.3 0.8 2305.0 451.0
 2.0 1.7 0.3 3.9 1.9 553.0 456.0
 5.0 2.7 2.3 4.3 0.7 157.0 462.0
 3.0 2.7 0.3 3.3 0.3 520.0 653.0
 3.5 2.3 1.2 3.6 0.1 902.0 22.0
 4.0 3.0 1.0 2.8 1.2 117.0 170.0
 5.0 3.5 1.5 4.0 1.0 195.0 152.0
 0.5 1.8 1.3 2.2 1.7 670.0 310.0
 1.0 0.9 0.1 3.4 2.4 8012.0 546.0
 3.0 2.5 0.5 3.9 0.9 632.0 71.0
 1.0 1.9 0.9 1.8 0.8 4088.0 231.0
 3.5 2.7 0.8 3.7 0.2 69.0 22.0
 4.0 3.0 1.0 3.9 0.1 197.0 433.0
 2.0 1.6 0.4 2.7 0.7 947.0 261.0
 2.0 2.7 0.7 3.9 1.9 92.0 380.0
 4.5 2.7 1.8 3.6 0.9 1212.0 543.0
 2.0 2.4 0.4 2.8 0.8 217.0 22.0
 5.0 2.9 2.1 3.3 1.7 345.0 367.0
 3.5 2.1 1.4 2.4 1.1 3111.0 444.0
 3.0 2.6 0.4 2.9 0.1 321.0 237.0
 5.0 2.5 2.5 3.1 1.9 145.0 574.0
 3.5 3.0 0.5 3.5 0.0 658.0 302.0
 4.0 2.5 1.5 4.0 0.0 793.0 386.0
 4.5 3.4 1.1 4.1 0.4 183.0 441.0
 2.0 2.1 0.1 3.2 1.2 251.0 508.0
 4.0 0.9 3.1 3.4 0.6 8072.0 546.0
 5.0 2.4 2.6 4.1 0.9 790.0 613.0
 2.0 2.7 0.7 4.1 2.1 505.0 76.0
 4.0 2.5 1.5 3.5 0.5 72.0 42.0
 5.0 3.3 1.7 3.8 1.2 287.0 3.0
 3.5 1.7 1.8 3.0 0.5 5588.0 235.0
 3.0 1.9 1.1 3.1 0.1 799.0 194.0
 3.5 2.7 0.8 3.5 0.0 76.0 595.0
 3.5 2.9 0.6 3.6 0.1 1308.0 344.0
 5.0 2.3 2.7 3.6 1.4 380.0 55.0
 3.0 1.7 1.3 3.6 0.6 1734.0 619.0
 3.5 2.5 1.0 4.0 0.5 471.0 626.0
 3.5 2.3 1.2 3.6 0.1 1500.0 198.0
 3.5 3.0 0.5 4.2 0.7 24.0 354.0
 5.0 3.3 1.7 3.9 1.1 298.0 576.0
 4.0 2.5 1.5 3.5 0.5 88.0 664.0
